어휘,품사,뜻풀이
나찌,명사,"히틀러를 당수로 한 독일의 파시스트당. 1919년에 결성되어 반민주ㆍ반공산ㆍ반유대주의를 내세운 독일 민족 지상주의와 강력한 국가주의를 바탕으로 1933년에 정권을 잡고 독재 체제를 확립하였으며, 1939년 제이 차 세계 대전을 일으켰으나 1945년에 패전과 함께 몰락하였다. ⇒규범 표기는 ‘나치’이다."
나찌스,명사,"히틀러를 당수로 한 독일의 파시스트당. 1919년에 결성되어 반민주ㆍ반공산ㆍ반유대주의를 내세운 독일 민족 지상주의와 강력한 국가주의를 바탕으로 1933년에 정권을 잡고 독재 체제를 확립하였으며, 1939년 제이 차 세계 대전을 일으켰으나 1945년에 패전과 함께 몰락하였다. ⇒규범 표기는 ‘나치스’이다."
나차녀,명사,"여자 나찰. 사람의 고기를 즐겨 먹으며, 큰 바다 가운데 산다고 한다."
나차다,형용사,나이가 어지간히 많다
나차막이,부사,‘나지막이’의 방언
나차막허다,형용사,‘나지막하다’의 방언
나찰,명사,"팔부의 하나. 푸른 눈과 검은 몸, 붉은 머리털을 하고서 사람을 잡아먹으며, 지옥에서 죄인을 못살게 군다고 한다. 나중에 불교의 수호신이 되었다."
나찰국,명사,나찰들이 사는 세계.
나찰귀국,명사,나찰들이 사는 세계.
나찰나라,명사,나찰들이 사는 세계.
나찰녀,명사,"여자 나찰. 사람의 고기를 즐겨 먹으며, 큰 바다 가운데 산다고 한다."
나찰사,명사,"여자 나찰. 사람의 고기를 즐겨 먹으며, 큰 바다 가운데 산다고 한다."
나찰일,명사,음양가(陰陽家)가 말하는 대흉일 가운데 하나.
나찰천,명사,"십이천의 하나. 서남방을 지키는 신으로, 갑옷을 입고 백사자(白獅子)를 타고 오른손에 칼을 들고 있는 모습이라고 한다."
나참막이,부사,‘나지막이’의 방언
나참막허다,형용사,‘나지막하다’의 방언
나참맥이,부사,‘나지막이’의 방언
나찹다,형용사,‘낮다’의 방언<DR /> 제주 지역에서는 ‘?찹다’로도 적는다.
나창,명사,나병 환자의 살갗에 생기는 부스럼 같은 멍울.
나창헌,명사,"독립운동가(1896~?). 청년 외교 단원으로 활약하다가 체포되어 복역한 뒤, 상하이로 건너가 임시 정부 내무부 차장 등을 지냈다."
나처,명사,"조선 시대에, 중죄인을 의금부로 잡아들여 조처하던 일."
나처하다,동사,"조선 시대에, 중죄인을 의금부로 잡아들여 조처하다."
나철,명사,"대종교의 창시자(1863~1916). 본명은 인영(寅永). 호는 홍암(弘巖). 을사조약이 체결되자 나라를 판 대신들을 죽이려다 뜻을 이루지 못하였다. 융희 3년(1909)에 대종교의 교리를 포교하였고, 저서에 ≪삼일신고≫ 따위가 있다."
나체,명사,아무것도 입지 않은 몸.
나체녀,명사,아무것도 입지 않은 여자.
나체밀다,동사,(은어로) ‘성교하다’를 이르는 말.
나체사진,품사 없음,벌거벗은 모습을 찍은 사진.
나체상,명사,나체를 표현한 형상.
나체쇼,명사,벌거벗은 모습으로 추는 춤 따위를 보여 주는 쇼.
나체영화,품사 없음,여성의 나체가 나오는 장면을 강조하는 엑스(X) 등급의 도색 영화.
나체족,명사,알몸으로 사는 것이 자연스럽고 아름답다고 생각하며 그것을 실천하는 사람의 무리.
나체주의자,명사,알몸으로 사는 것이 자연스럽고 아름답다고 생각하며 그것을 실천하는 사람.
나체촌,명사,알몸으로 생활하는 사람들이 모여 사는 곳.
나체화,명사,사람 또는 신이나 악마 등의 모습을 알몸으로 표현한 그림.
나초,명사,멕시코 음식의 하나로 치즈를 녹여 다진 칠리와 함께 칩에 얹어 먹는 음식.
나추,명사,사람이나 동ㆍ식물 따위가 세상에 나서 살아온 햇수. ⇒규범 표기는 ‘나이’이다.
나추하다,동사,범인을 잡아다 죄를 문초하다.
나출,명사,속의 것이 겉으로 드러남.
나출되다,동사,속의 것이 겉으로 드러나게 되다.
나출종자,품사 없음,"과육이나 과피에 의해 보호를 받지 못하고, 성숙 시 겉으로 드러나게 되는 종자. 나자식물 따위에서 볼 수 있다."
나출하다,동사,속의 것이 겉으로 드러나다.
나춥다,형용사,‘낮다’의 방언
나충,명사,"몸에 털, 날개 따위가 없는 벌레를 통틀어 이르는 말."
나취,명사,죄인을 붙잡아 감.
나취하다,동사,죄인을 붙잡아 가다.
나층,명사,"나사조개류에서, 나사 모양으로 말려 있는 부분의 켜."
나치,명사,죄인을 사법 기관에 잡아 옴.
나치돌격대,품사 없음,"나치스 조직 가운데 하나. 나치스의 성립과 함께 당의 집회를 보호하는 준군사적 단체로 조직되었으나, 1921년 이후 대중 조직으로 발전하였고, 1934년 이후부터 군사 교육 단체가 되었다."
나치되다,동사,죄인이 사법 기관에 잡혀 오다.
나치문학,품사 없음,"국가주의, 독일 민족 우월주의, 반유태주의 따위의 나치 이념을 반영하고 있는 문학. 히틀러가 지배했던 독재 치하의 독일에서 생성된 문학이다."
나치미술,품사 없음,"히틀러를 찬양한 나치 시대의 미술. 초상화나 건축물들이 많은데, 많은 작품들이 독일 병사들이나 아리아인의 우수성을 찬양하고 있다."
나치스,명사,"히틀러를 당수로 한 독일의 파시스트당. 1919년에 결성되어 반민주ㆍ반공산ㆍ반유대주의를 내세운 독일 민족 지상주의와 강력한 국가주의를 바탕으로 1933년에 정권을 잡고 독재 체제를 확립하였으며, 1939년 제이 차 세계 대전을 일으켰으나 1945년에 패전과 함께 몰락하였다."
나치스문학,품사 없음,"독일의 나치스 전성시대에 일어난 애국주의 또는 조국 지상주의의 문학. 유대인, 좌익 사상 따위의 이질적인 요소를 배격하고 독일 고유의 전통과 이념, 그리고 독일 민족의 우월성을 강조하였다."
나치스트,명사,나치즘의 신봉자.
나치여성단,품사 없음,"1931년에 설립된 나치당의 여성 정치 조직. 독일ㆍ네덜란드ㆍ오스트리아 등 나치 독일 치하의 여성들을 대상으로 조직되었으며, 나치당을 지지하는 선전 활동을 펼쳤다."
나치예술,품사 없음,나치스의 지배하에 있었던 제3 독일 제국에 대한 관심이 새롭게 부상하면서 1970년대에 등장한 예술. 나치에 대한 향수에서 비롯한 것으로 나치 체제 동조자 또는 네오마르크시스트가 그 주체를 이룬다.
나치주의,명사,나치즘을 믿고 따르는 주의.
나치주의자,명사,나치주의를 믿거나 주장하는 사람.
나치즘,명사,독일 민족의 우월성을 강조하고 강력한 중앙집권 국가 건설을 추구하는 민족 사회주의 이념.
나치친위대,품사 없음,"나치의 친위대. 1925년에 준군사 조직으로, 히틀러의 개인 경호대로 창설되었다. 1934년에는 나치 돌격대 내부의 반대 세력을 숙청하는 데 큰 역할을 하였으며, 그 뒤 국내외 정보 수집과 첩보 활동을 담당하였다."
나치하다,동사,죄인을 사법 기관에 잡아 오다.
나친,명사,‘난추니’의 옛말.
나침,명사,회전할 수 있는 자성을 가진 침으로 항상 남북을 가리키도록 만든 기구.
나침계교정,품사 없음,마그네틱 나침반의 자기 자오선과 자침 사이의 각도를 교정하기 위한 과정. 나침반 수정 카드를 모든 방위의 자차(磁差)가 작아졌을 때 작성한다.
나침도,명사,"비행장의 지면이나 시계 비행 규칙 또는 계기 비행 규칙에 그려진 방위각을 표시하는 원. 진북(眞北)으로 화살표가 그려져 있고, 자북(磁北) 또는 진북을 확인할 때 사용한다."
나침로,명사,항공기가 향하여 있는 방향과 나침반의 북쪽이 이루는 각.
나침막이,부사,‘나지막이’의 방언
나침막허다,형용사,‘나지막하다’의 방언
나침맥이,부사,‘나지막이’의 방언
나침반,명사,"동, 서, 남, 북 따위의 지리적 방향을 알려 주는 기구. 회전할 수 있는 자성을 가진 침을 이용하여 만든다."
나침반교정,품사 없음,마그네틱 나침반의 자기 자오선과 자침 사이의 각도를 교정하기 위한 과정. 나침반 수정 카드를 모든 방위의 자차(磁差)가 작아졌을 때 작성한다.
나침반기수방위,품사 없음,나침로의 방위에 바람 수정각을 고려한 방위. 비행의 방향을 측정할 때 북쪽을 기준으로 한다.
나침반반복기,품사 없음,"주 나침반과는 떨어져서, 주 나침반이 나타내는 방위각을 연속적으로 나타내는 지시기."
나침반방위각,품사 없음,나침반의 자북(磁北)에 상대적인 방위각.
나침반방위판,품사 없음,"비행장의 지면이나 시계 비행 규칙 또는 계기 비행 규칙에 그려진 방위각을 표시하는 원. 진북(眞北)으로 화살표가 그려져 있고, 자북(磁北) 또는 진북을 확인할 때 사용한다."
나침반방향,품사 없음,"진북을 기준으로 하여 배, 비행기 따위가 이동하는 방향."
나침반보정,품사 없음,마그네틱 나침반의 자기 자오선과 자침 사이의 각도를 교정하기 위한 과정. 나침반 수정 카드를 모든 방위의 자차(磁差)가 작아졌을 때 작성한다.
나침반수정,품사 없음,마그네틱 나침반의 자기 자오선과 자침 사이의 각도를 교정하기 위한 과정. 나침반 수정 카드를 모든 방위의 자차(磁差)가 작아졌을 때 작성한다.
나침반수정카드,품사 없음,나침반 기수 방위의 자차(磁差)를 조종사에게 알려 주기 위하여 나침반 쪽에 있는 카드.
나침반식물,품사 없음,"굴광(屈光) 운동에 의하여 잎이 일제히 남북 방향으로 향하는 식물. 글라디올러스, 상추 따위가 있다."
나침반액체,품사 없음,"마그네틱 나침반 속에 있는, 진동을 흡수하는 역할을 하는 액체. <FL>케로신</FL> 따위의 원유를 정제한 기름을 쓴다."
나침반오차,품사 없음,"나침반에서 발생하는 오차. 기체의 금속 물질이나 기체 내의 자기장에 의한 자차, 진북(眞北)과 자북(磁北)의 차이에 의한 편차, 나침반 카드의 움직임에 의한 진동 오차, 북쪽의 지연 오차와 남쪽의 선도 오차를 나타내는 북선 오차, 동쪽이나 서쪽에서 가감속을 할 때에 반대로 선회하려고 하는 가감속 오차 따위가 발생한다."
나침반위치기,품사 없음,무지향성 무선 표지를 사용하는 위치기. 계기 착륙 장치와 병설한다.
나침반자리,명사,"아르고자리를 넷으로 나눈 것 가운데 하나인 나침반 모양의 별자리. 3월 하순 저녁에 자오선을 통과하며, 겨울과 봄에 남쪽 하늘에 보인다."
나침반자차,품사 없음,기체에 있는 금속 물질이나 기체 내부의 자기장의 방해 때문에 생기는 오차.
나침반제어방향자이로,품사 없음,자이로의 방향을 교정하는 기준으로 지자계를 사용하는 장치.
나침반지침면,명사,방향을 표시하기 위하여 도수 눈금을 인쇄하거나 새긴 원판.
나침반진동,품사 없음,나침반 내부의 자석으로 나침반의 지시침의 편차를 수정하는 과정. 문자판이 좌우로 진동하며 바르게 배열된다.
나침반진로,품사 없음,나침반의 북쪽을 기준으로 하는 진로.
나침반편차,품사 없음,지구 위에서 자기장의 수평 자기력의 방향을 나타내는 선과 자성을 가진 침이 가리키는 방향이 이루는 각도.
나침방위,품사 없음,나침반이 가리키는 남과 북을 기준으로 하여 측정한 방위.
나침의,명사,지리적 방향을 가리키는 기계. 회전할 수 있는 자성을 가진 침이 남북을 가리키는 특성을 이용하여 만든다.
나침의오차,품사 없음,나침의 방위와 진방위 사이의 차이.
나침자오선,품사 없음,나침반이 가리키는 남과 북을 이은 선. 지구 자기선(磁氣線)의 방향에 따른 자오선이다.
나침판,명사,"동, 서, 남, 북 따위의 지리적 방향을 알려 주는 기구. 회전할 수 있는 자성을 가진 침을 이용하여 만든다."
나침함,명사,"배에 장착된, 나침반을 올려놓는 받침대."
나침함명단,품사 없음,"나침함에 보관되는, 선박의 환자 이름을 적은 표."
나카노구,명사,"일본 도쿄도(東京都)의 서부에 있는 구. 주거지가 밀집되어 있으며, <FL>간다강</FL>, <FL>묘쇼지강</FL> 따위가 흐른다. 도쿄 공예 대학, <FL>나카노</FL> 구립 도서관 등이 있다. 면적은 15.59㎢."
나카라,명사,"밥그릇 모양의 북. 나무나 금속으로 만들며, 서아시아와 북아프리카에서 사용한다."
나카마,명사,"귀금속 가공업소, 금은방 따위에 보석이나 금을 공급하는 중간 거래 상인."
나카마시,명사,"일본 후쿠오카현(福岡縣) 북부에 있는 도시. <FL>온가강</FL>이 도시를 동서로 나누고 있으며, 주로 동부 지역에 주거가 집중되어 있다. 1960년대까지 광업이 번성하였으나, 이후 삼차 산업이 중심이 되었다."
