어휘,품사,뜻풀이
중병아리,명사,크지도 작지도 아니한 중간 정도의 병아리. 흔히 약으로 쓴다.
중병여러신경병증,품사 없음,중한 병에 걸린 환자l 특히 중환자실에서 인공호흡기를 달고 있는 환자들에게 잘 발생하는 여러 신경 병증. 축삭 소실이 주원인이며l 특히 운동 신경에 장애가 쉽게 발생한다.
중병인,명사,목숨이 위태로울 만큼 몹시 병을 앓고 있는 사람.
중병지여,명사,오랫동안 심하게 앓고 난 뒤.
중보,명사,두 사람 사이에서 일이 성사되도록 주선하는 사람.
중보관음,명사,삼십삼 관음의 하나. 약간 왼쪽을 향하여 편하게 앉아 있는l 부귀하고 부덕한 장자(長者) 모습이다.
중보기도,품사 없음,다른 사람을 위하여 하는 기도.
중보래기,명사,‘중대가리’의 방언
중보를 서다,품사 없음,두 편 사이에서 일을 주선하는 일을 맡아 하다.
중보리,명사,‘쌀보리’의 방언
중보수,명사,건물이나 구조물 따위의 수명을 늘리기 위하여 부분적으로 손질하거나 뜯어고치는 보수 작업. 대보수보다는 규모가 작고 소보수보다는 크다.
중보자,명사,하나님과 인간 사이에 서서 그 관계를 성립시키고 화해를 가져오는 역할을 하는 사람. 예수 그리스도를 이른다.
중복,명사,삼복(三伏) 가운데 중간에 드는 복날. 하지가 지난 뒤 네 번째 경일(庚日)에 든다.
중복각,명사,동시에 전류가 흐르는 경위의 각 측정에서 표현되는 두 개의 주암들 간의 전환각.
중복각뮤,품사 없음,두 개의 컨버터 단자 사이에 전기각으로 표시된 교환 시간.
중복감염,품사 없음,한 개체가 동시에 두 종류 이상의 균에 감염되는 현상.
중복개입,품사 없음,한 순간에 두 개 이상의 장치로부터 인터럽트가 동시에 발생하는 것.
중복검사,품사 없음,비트(bit)나 문자를 계통적으로 삽입하여 수행하는 검사. 삽입되는 비트나 문자는 본래의 정보에는 필요 없지만l 데이터의 오류 검출과 정정을 위하여 사용한다.
중복 게재,품사 없음,같은 글이나 그림 따위를 중복하여 신문이나 잡지 따위에 실음.
중복결정,품사 없음,모든 정신 증상 또는 꿈의 요소가 하나 이상의 연상에 의해서 결정되는 무의식적 기전. 꿈 또는 정신 증상의 모든 요소가 여러 인자의 결과이다.
중복계수,품사 없음,그래뉼러 합성 또는 에프에프티(FFT) 처리 시 그레인 또는 프레임이 겹쳐지는 양을 나타내는 지수.
중복계통,품사 없음,부하 전원의 연속성을 개선하기 위해 어떤 계통에 기능 단위나 기능 단위군을 추가하는 것.
중복고,명사,낮은 댐들을 연속하여 시공할 때l 아래쪽 댐의 퇴사선(堆砂線)이 위쪽 댐의 기초와 중복되도록 하는 높이.
중복골절,품사 없음,같은 뼈에서 두 군데가 부러진 골절.
중복과세,품사 없음,동일한 과세 대상에 대하여 같은 성격의 조세를 두 번 이상 과세하는 일. 영업 수익세 외에 소득세를 물리거나l 소득세에 지방 부가세를 물리는 일 따위가 해당한다.
중복구성,품사 없음,시스템을 구성 할 때에 시스템 규정의 기능을 달성하기 위해 필요한 구성 요소 또는 수단을 여분에 부가해 두고l 그 일부가 고장 났어도 시스템은 고장이 나지 않도록 한 구성법. 고장 허용 한계의 기본 기술이다. 고장이 일어났을 때의 대응책으로서 구성 요소간의 접속을 변경할 것인지 아닌지에 따라서 접속이 바뀌지 않는 정적 중복l 구성이 바뀌는 동적 중복으로 분류되고l 후자는 다시 구성 요소가 규정의 기능을 상시 수행하고 있는지 아닌지에 따라 상용 중복과 대기 중복으로 분류된다.
중복금리스와프,품사 없음,중개 기관이 금리 스와프 거래를 주선하는 일.
중복기록,품사 없음,정보 손실을 막기 위하여 모든 정보를 보조 기억 장치에 두 번 이상 중복하여 기록하는 것.
중복기생,품사 없음,기생 생물에 또 다른 기생 생물이 존재하는 일.
중복기생자,품사 없음,두 종 이상의 기생충으로 감염된 생물.
중복기생체,품사 없음,하나의 숙주에 기생하는 기생충 집단의 한 부류. 보통 해당 곤충 숙주에 기생하는 막시류(膜翅類)의 곤충 애벌레를 말한다.
중복기형,품사 없음,동물에서l 두 개의 개체가 부분적으로 유착되거나 결합한 기형.
중복기형학,품사 없음,결합하고 있는 쌍둥이 기형에 관하여 연구하는 학문.
중복끼어들기,품사 없음,하나의 명령어 수행이 끝난 뒤 끼어들기의 상황을 판단하는 상태에서 두 개 이상의 끼어들기 요구가 발생해 있는 것. 사상 변수와 결부된 입출력 작동에서만 일어날 가능성이 있다.
중복대동맥궁,품사 없음,대동맥이 이중으로 나뉜 선천성 이상. 이것이 기관(氣管)과 식도를 둘러싸고 다시 결합하여 하행 대동맥이 된다.
중복덧눈,품사 없음,여러 개의 덧눈이 생길 때에 아래위로 겹쳐서 난 덧눈.
중복데이터베이스,품사 없음,분할 데이터베이스와 달리 둘 이상의 복제된 데이터가 다른 노드에 존재하고l 최악의 경우 시스템 내의 모든 노드가 어떤 데이터의 복제 파일을 가질 수 있는 데이터베이스.
중복도,명사,양쪽 방 사이에 있는 복도. 면적 효율은 좋지만 어두운 공간이 되기 쉽고l 통풍이나 사생활의 측면에서도 문제가 있다. 최저 폭은 법규로 정해져 있다.
중복도억압,품사 없음,주사l 광전 변환 과정에서 디지털 처리되어 1l 0의 펄스로 변환된 화상 신호를 부호화하여 중복도를 감소시키는 일.
중복도형,명사,중앙에 복도를 두고 남쪽에는 거실을l 북쪽에는 주방ㆍ욕실 따위를 배치한 주택의 평면 형식. 근대 이후의 도시 주택 따위에서 볼 수 있다.
중복돌창자,품사 없음,돌창자가 두 개로 이루어진 선천 기형.
중복되다,동사,거듭되거나 겹쳐지다.
중복등기,품사 없음,동일한 부동산에 대하여 각각 다른 ‘소유권 보존’이 이루어진 등기.
중복레이블,품사 없음,프로그램 언어에서 문장 위치를 지칭하는 부호들 가운데 같은 명칭의 부호. 이들은 컴파일 시 오류를 발생시킨다.
중복레코드,품사 없음,원본을 별도의 파일 모듈이나 프레임으로 복사해 놓은 파일 레코드.
중복렬,명사,자기 기록에서 기록된 부호의 오류 검사 또는 그 회복을 목적으로 하여 기록된 열.
중복률,명사,거듭되거나 겹치는 비율.
중복리,명사,강원도 양양군 강현면에 있는 이. 강현면의 중부에 위치해 있다. 동쪽은 평지와 구릉지이고l 서쪽은 구릉지와 산지이다. 북쪽에 강선천이 동서로 흐르고l 서쪽에 송암산이 걸쳐 있다. 남동쪽에는 중복 저수지가 자리하고 있다.
중복리터럴,품사 없음,프로그램상에 특별한 의미 없이 자체를 명명하고l 기술하고l 정의하는데 두 번 이상 사용된 같은 단어. ⇒규범 표기는 미확정이다.
중복매일열,품사 없음,말라리아에 걸렸을 때 매일 두 번씩 열 발작이 일어나는 증상.
중복맥,명사,심장이 한 번 박동할 때 두 번 뛰는 맥박. 발열이나 최저 혈압 저하가 원인이다.
중복맥박,품사 없음,심장이 한 번 박동할 때 두 번 뛰는 맥박. 발열이나 최저 혈압 저하가 원인이다.
중복맥박증,품사 없음,한 번의 심장 박동으로 인한 맥박에 대하여l 맥박이 말초 신경까지 전해지는 파동이 두 개로 형성되는 증상.
중복맥아이디검출,품사 없음,같은 링크상에서의 두 노드가 같은 맥 아이디(MAC ID)로 할당되지 않았다는 것을 확인하는 디바이스넷 정의 프로토콜.
중복문자,품사 없음,컴퓨터에서 정보를 나타내기 위하여l 필요한 비트 수 외의 여분의 비트에 주어진 부호. 주로 여분 검사에 사용한다.
중복물,명사,중복 무렵에 내리는 큰비.
중복물이 안 내리면 말복물이 진다,품사 없음,중복에 장마가 지지 아니하면 말복에 가서라도 틀림없이 장마가 진다는 말.
중복배치,품사 없음,한쪽 눈을 이용하여 공간을 지각할 때l 물체 두 개가 상호 간에 부분적으로 중복되거나 가려져 보일 경우l 완전하게 보이는 물체는 가려진 물체보다 가까이 있는 것으로 보이는 점을 이용하여 공간을 배치하는 일.
중복보증,품사 없음,대출액을 초과하였거나 두 곳 이상에서 함께 받은 보증.
중복보험,품사 없음,몇 사람의 보험자가 각각 똑같은 피보험 이익에 대하여 보험 사고와 보험 기간이 동일한 여러 개의 손해 보험을 체결한 경우l 그 보험 금액의 합계액이 보험 가액을 초과하는 경우의 보험.
중복보험계약,품사 없음,동일한 피보험 이익에 대해서 여러 개 존재하는 보험 계약.
중복비트,품사 없음,짝수 패리티 검사와 홀수패리티검사 시 오류 검출을 위해 어떤 문자를 표현하는 코드에 여분으로 추가된 비트. 이 비트는 문자의 구별을 나타내는 데는 직접적으로 관여하지 않으나l 비트를 추가하는 방법에 일정한 규칙을 부가하여 그 규칙의 성립 여부를 확인함으로써 취급하는 데이터의 오류 유무를 확인한다.
중복뿌리,명사,‘중근’의 북한어.
중복사,명사,장미과의 한 품종. 복사나무의 변종으로 열매의 거죽에 털이 없고 윤이 난다. 중앙아시아l 인도l 중국 북부가 원산지이다. ⇒규범 표기는 ‘승도복숭아’이다.
중복사일열말라리아,품사 없음,두 개의 독립된 사일열 기생충에 의한 말라리아 감염. 발작이 이틀 연속으로 발생한 후에 하루 동안 열이 없는 것이 특징이다.
중복삭제,품사 없음,데이터베이스 검색 결과에서 서로 같은 <FL>투플</FL> 중 한 <FL>투플</FL>만 남기고 다른 <FL>투플</FL>은 제거하는 작업.
중복선언,품사 없음,동일한 명표를 두 번 상 선언하는 것. 동일한 블록 내 또는 외부 명으로 선언하는 것은 오류이다.
중복설비,품사 없음,기계가 고장날 것을 대비하여 여유분으로 보유하는 기계나 부품.
중복성,명사,거듭하거나 겹치는 성질.
중복성검사,품사 없음,데이터 통신에서 오류를 검사할 때 여분의 비트를 사용하는 일. 예를 들면l 성명이나 물품명과 같은 중요한 코드를 검사할 때 한 자리 여분의 숫자를 부가한다든지l 자기 테이프의 데이터에 대하여 각 자리의 모든 비트의 수가 항상 홀수가 되도록 여분의 비트를 붙이는 방식이 있다. 이 여분의 비트를 검사함으로써 데이터의 신빙성을 검사한다.
중복소송,품사 없음,중복되어 제기되는 소송. 예를 들어 외국 법원에 소가 제기되어 있는 경우 그 외국 법원의 판결이 장차 승인받을 가능성이 예측될 때에는 소정의 소송 계속으로 보아야 하므로 이와 동일한 사건에 대하여 우리나라 법원에 다시 제소한다면 이는 중복되어 제기되는 소송에 해당된다.
중복수급,품사 없음,중앙 정부나 지방 자치 단체로부터 한 번만 받아야 할 급여l 연금l 배급 따위를 거듭 받음.
중복수급자,품사 없음,중앙 정부나 지방 자치 단체로부터 한 번만 받아야 할 급여l 연금l 배급 따위를 거듭 받은 사람.
중복수량,품사 없음,작업이 시작되기 전에 다음 작업으로 미리 보내어 가공할 필요가 있는 품목의 양.
중복수정,품사 없음,속씨식물에서 볼 수 있는 수정 양식. 화분관 속에 있는 두 개의 정핵 가운데 하나는 난핵과 합체하여 새 개체가 되고l 다른 하나는 극핵과 합체하여 배젖이 되는 현상을 이른다.
중복순,명사,구강 점막의 이상으로 입술이 이중으로 생기는 기형.
중복순열,품사 없음,같은 종류의 수나 문자의 중복을 허용하는 순열. 예를 들면l 두 문자 <I>a</I>와 <I>b</I>에서 세 개를 취하는 중복 순열은 <I>aaal aabl abal abbl bbal baal babl bbb</I>의 여덟 가지가 있다.
중복숭아,명사,장미과의 한 품종. 복사나무의 변종으로 열매의 거죽에 털이 없고 윤이 난다. 중앙아시아l 인도l 중국 북부가 원산지이다. ⇒규범 표기는 ‘승도복숭아’이다.
