어휘,품사,뜻풀이
강제수용소,품사 없음,정치적 반대파를 대량으로 수용하거나 전시 중 외국인을 구금ㆍ수용하기 위하여 차려 놓은 수용소. 나치스 독일의 강제 수용소l 스탈린 시대 소련의 라게리 수용소 따위가 유명하다.
강제순환,품사 없음,펌프나 그 밖의 장치를 이용하여 유체(流體)의 흐름을 강제로 빠르게 하는 것. 원자력 발전소l 화력 발전소 따위에서 이용한다.
강제순환보일러,품사 없음,대용량 고압 드럼 보일러에서 보일러수의 순환이 균일해지도록 강수관에 보일러수 순환 펌프를 설치하여 보일러수를 강제로 순환시키는 보일러.
강제순환식,품사 없음,급탕 설비 방식의 하나. 급탕 설비에서 펌프를 이용하여 배관 내의 온수를 강제 순환 시키는 방식이다.
강제순환식보일러,품사 없음,물의 순환 속도를 펌프로 증가시키는 자연 순환식 보일러.
강제순환식온수난방,품사 없음,건축물의 온수난방 설비 방식의 하나. 온수난방에 있어서 배관계를 순환하는 환수를 온수용 순환 펌프를 사용하여 강제로 보일러로 돌려보내는 순환 방식이다.
강제스트로크,품사 없음,자동 교환기의 선택기에서l 구동 전자선에 의하여 제동 기계의 와이퍼가 보진(步進)하는 움직임.
강제식혼합기,품사 없음,용기에 재료를 넣고 그 속에서 혼합 삽을 강제로 회전시켜 혼합물을 만드는 기계. 구조가 복잡하고 부품이 빨리 닳지만 질이 높고 물기가 적은 혼합물을 만들 수 있다.
강제실시,품사 없음,특허의 배타적 권리에 대한 제약의 하나. 지적 재산권자의 허락 없이 강제로 특허를 사용할 수 있다. 세계 무역 기구의 무역 관련 지적 재산권 협정에 규정되어 있으며l 현행 특허법에도 일부 반영되어 있다.
강제실시권,품사 없음,국가가 개입하여 특허권자와 실시권자 사이의 협의를 전제로 설정하는 권리. 타인의 특허 발명의 실시를 원하는 자에게 주로 공익을 이유로 하여 강제로 통상 실시권을 설정해 주는 것으로l 국방상 필요한 경우 정부 또는 정부 이외의 자의 실시권l 재정에 의한 통상 실시권l 심판에 의한 통상 실시권 등이 있다.
강제실행우선순위,품사 없음,컴퓨터에서 작업마다 우선순위를 지정하여 강제적으로 실행 우선순위를 갖게 하는 일.
강제아치식동바리,품사 없음,강재로 제작된 아치형의 터널 지보공. 흙이 무너지지 않도록 임시로 설치한다.
강제아치지보공,품사 없음,강재(鋼材)로 제작된 아치형의 터널 지보공. 흙이 무너지지 않도록 임시로 설치한다.
강제양하,품사 없음,좌초 따위의 해난을 만났을 때l 선박을 가볍게 하려고 어쩔 수 없이 짐을 내리는 일. 이에 드는 비용은 공동 해손으로 처리된다.
강제여자,품사 없음,전류의 파형이 제어 전류의 강제 파형에 의해 결정되는 자기식 변환기의 작동 모드. 높은 제어 회로 임피던스를 가진 직렬 자기식 변환기의 작동 모드이다.
강제연관법,품사 없음,새로운 아이디어를 개발하기 위해 특정한 사안이나 아이디어에 대해 질의하고 새로운 조합의 개념을 제시하여 다음 아이디어를 순차적으로 찾아내는 방법.
강제영양,품사 없음,먹지 못하거나 먹지 않으려고 하는 사람에게 강제로 음식을 주는 영양법.
강제예산,품사 없음,감독관청이 지방 자치 단체에 대하여 강제로 편성하는 예산.
강제와,명사,외부의 물리적 힘에 의하여 발생하는 액체와 기체의 소용돌이.
강제와류운동,품사 없음,어떤 유체 전체가 어떤 축의 주위를 따라 소용돌이 형태로 움직이는 현상.
강제운동,품사 없음,운동 중추 또는 전도로의 손상에서 비롯된 불수의 운동.
강제유사성교,품사 없음,폭행이나 협박으로 성교에 준하는 행위를 하도록 함.
강제유입,품사 없음,어떤 물질이나 액체 따위를 수동적으로 흘러 들어가게 하는 것.
강제윤활,품사 없음,펌프 따위로 압력을 가하여 윤활유를 강제로 윤활 부분에 보내는 방식.
강제윤활베어링,품사 없음,베어링이나 굴대에 윤활유가 끊임없이 흐르게 만드는 베어링.
강제응집침전지,품사 없음,급속 혼합l 응집l <FL>플록 형성</FL>l 침전 따위의 과정을 모두 하나의 조(槽) 안에서 처리하는 장치.
강제이,명사,‘누룽지’의 방언
강제이민,품사 없음,노예나 죄수를 식민지 따위에 강제로 이주시키는 일. 식민지를 개척하기 위하여 정책적으로 행해진다.
강제 이주,품사 없음,본인의 의지와 무관하게 강제로 거처를 옮김.
강제이주민,품사 없음,노동력을 이용할 목적으로 점령 당국이 강제로 점령 지역에서 다른 지역으로 이주시킨 주민.
강제이행,품사 없음,채무자가 채무를 이행할 수 있는데도 자발적으로 이행하지 않을 때l 채권자가 법원에 신청하여 강제로 채무를 이행하게 하는 일.
강제인지,품사 없음,혼인 외 출생자를 생부 또는 생모가 임의로 인정하지 아니할 때 재판으로 인지를 강제하는 일.
강제임용,품사 없음,강제로 공적인 지위에 앉힘.
강제 입원,품사 없음,본인이나 보호 의무자의 동의 없이 강제로 병원에 입원시킴.
강제자기부담금제도,품사 없음,의료 비용 가운데에서 보험이 보장하지 않고 가입자가 부담해야 하는 금액이나 비율을 강제하는 제도.
강제재배제도,품사 없음,1830년부터 네덜란드가 인도네시아의 자바섬에서 행한 식민지 경제 정책. 네덜란드 정부가 지정한 커피l 홍차l 사탕수수 따위의 농산물을 경작지의 5분의 1 이내에 강제로 재배하도록 하고l 그 생산물을 식민지 정부에 인도하게 하였다.
강제저금,품사 없음,고용주가 노동자 임금의 일부를 강제적으로 떼 내어 저금하게 하고 관리하는 일. 우리나라에서는 근로 기준법에서 이를 금지하고 있다.
강제저금의금지,품사 없음,사용자는 근로 계약에 덧붙여 강제 저축이나 저축금의 관리를 규정하는 계약을 체결해서는 안 된다고 금하는 일.
강제저축,품사 없음,물가의 상승으로 소비 지출이 절약되어 이루어지는 저축. 물가가 오를 때 화폐 소득이 오르지 않는 사람에게는 실질 소득이 감소하는 결과가 되므로l 소비를 줄여 오히려 저축을 하게 되는 경우를 이른다.
강제저축의금지,품사 없음,사용자가 근로자의 자유의사에 반하여 근로 계약 체결에 따라서 근로자의 임금 가운데 일정액을 강제로 저축하게 하거나l 저축금을 사용자가 관리하는 경우에 근로자가 근로 관계를 자유롭게 해지하지 못하게 하여 근로를 강제당하는 것을 금지하는 일.
강제적,관·명,권력이나 위력으로 남의 자유의사를 억눌러 원하지 않는 일을 억지로 시키는. 또는 그런 것.
강제적감자,품사 없음,주주의 의사와 상관없이 강제적으로 자본 총액을 줄이는 일.
강제적개시,품사 없음,기업의 경영 실적이나 그와 관련된 정보를 의무적으로 공표하는 일.
강제적권력,품사 없음,유통 경로의 통제 범위나 인사 관리 분야에서 다른 사람에게 처벌이나 위해를 가할 수 있도록 공인된 능력.
강제적라벨,품사 없음,제품의 환경적 위험성이나 유해성 따위의 부정적인 측면을 경고하는 특별한 항목 표시 기록.
강제적리콜,품사 없음,사업자가 스스로 결정하여 이루어지는 것이 아니라 정부의 명령으로 이루어지는 리콜.
강제적립금,품사 없음,유한 회사나 주식회사가 손실 보충에 대비하여 상법의 규정에 따라 적립하는 준비금.
강제적분업,품사 없음,타의에 의해 강제적으로 행하는l 일정한 작업에 관한 분업.
강제적사회주의,품사 없음,국민을 강제적으로 억압하며 통치하는 사회주의.
강제적수단,품사 없음,법률 따위의 권위 있는 힘을 빌려 문제를 해결하는 방법.
강제적이성애,품사 없음,이성애가 자연적이고 개인적인 취향이라고 이해되더라도 실제로는 사회에 의해 만들어져 여성에게 부과된 것이라고 보는 개념. <FL>리치</FL>(Richl A.)가 1980년에 발표한 에세이 <강제적 이성애와 레즈비언의 존재>에서 사용한 용어이다.
강제적인도주의개입,품사 없음,특정한 국가에서 인간의 존엄성이 위협받고 인간적인 고통이 발생하는 경우l 이를 제거하기 위하여 국가주권의 원칙을 위반하고 국제 사회가 군사적으로 개입하는 일.
강제적적응화,품사 없음,제품을 현지 시장의 법규에 적합하도록 변화시켜 공급하는 일.
강제적조정,품사 없음,주어진 조직이나 사회에 소속되어 있는 사람은 반드시 따라야만 하는 명령과 같은 것을 이르는 말.
강제적조직,품사 없음,물질적 강제력을 통제 수단으로 하여 그 기능을 수행하는 조직. 교도소l 강제 수용소 따위가 있다.
강제적징수요금,품사 없음,경제 주체가 특정 행위를 하려고 할 때l 정부가 경제 주체로 하여금 의무적으로 특정 서비스를 받게 하고 그 대가로 징수하는 수수료. 자동차 운전면허 시험료l 여권 수수료l 법원 수수료 따위가 있다.
강제적통합,품사 없음,자유의사에 반하는 권력이나 위력을 사용하여 둘 이상의 조직이나 기구를 하나로 합치는 일. 이는 갈등과 투쟁을 일으키고 폭력을 배제하지 않으므로l 통합의 삼요소를 충족시키지 못하여 통합의 개념 범주에서 벗어난다.
강제적회계변경,품사 없음,회계 기준의 변경에 의해서 불가피하게 회계를 변경하여야 하는 상태.
강제전략,품사 없음,외적 환경이 주주나 소비자l 조직 따위의 직접적인 요구로 변화를 이루는 것과 같이 구성원이나 조직에 특정 행동을 강요하는 전략.
강제 전성기,품사 없음,본의 아니게 형세나 세력이 왕성해진 시기.
강제 전학,품사 없음,학생의 의지와 상관없이 억지로 다른 학교로 학적을 옮기도록 함.
강제전환,품사 없음,전환 회로를 이용하여 사이리스터의 순방향 전류를 강제적으로 턴 오프 하는 일. 상용 주파수 변환기나 부하 전환용 주파수 변환기에서는 다음 순번의 사이리스터를 점호할 때 도통 중이던 사이리스터가 자연스럽게 소호(消弧)하면서 전환되나 <FL>스위칭</FL> 변환기에서는 별도의 전환 회로를 써야 한다.
강제전환증권,품사 없음,처음 발행 시에는 채권이나 우선주의 형태이지만 일정 기간이 지난 후에는 반드시 보통주로 전환해야 하는 증권. 1982년에서 1984년 사이에 미국의 대형 상업 은행들이 증자를 위하여 판매한 새로운 금융 상품으로l 일정 한도 안에서 주가 상승으로 인한 시세 차익을 누릴 수 있으며 경우에 따라서는 주가 하락의 정도도 일정 수준으로 제한할 수 있는 증권이다.
강제절단,품사 없음,입선과 출선 상태의 감시l 절단l 요금 부과 따위를 하는 일련의 작동에서 통화 중인 접속을 사용자의 뜻에 관계없이 강제적으로 끊는 일.
강제절차,품사 없음,강제 처분으로 행하는 구류나 압수l 수색 따위에 관한 절차.
강제절체법,품사 없음,통신 시스템 운영 중에 사고 따위가 발생하여 통신이 중단된 경우 수행하는 응급조치. 예비 선로 따위를 사용하여 상대측과 독립적으로 양단간에 절체 작업을 수행한다.
강제정리,품사 없음,증권 매매에서l 위탁자인 고객이 제공하여야 할 추가 담보를 마련하지 못하거나 매수 대금ㆍ매도 증권을 내지 않을 때 증권 회사가 반대 매매의 방식으로 정리하는 일.
강제조석파,명사,밀물과 썰물을 일으키는 힘의 영향을 받아 강제적으로 전파되어 가는 미세기 물결.
